~No.overall~No. inseason~Title~Directed by~Written by~Original air date~Prod.code~U.S. viewers(millions)~season~Rating(18–49)~Rating/share(18–49)~Special No.~U.S. viewersmillions
189~197~3~The One With The Pediatrician~Roger Christiansen~Brian Buckner & Sebastian Jones~October 10, 2002~175254.0~26.62~10~~~~
190~198~4~The One With The Sharks~Ben Weiss~Andrew Reich & Ted Cohen~October 17, 2002~175253.0~25.81~10~~~~
191~199~5~The One With Phoebe'S Birthday Dinner~David Schwimmer~Scott Silveri~October 31, 2002~175255.0~24.46~10~~~~
192~200~6~The One With The Male Nanny†~Kevin S. Bright~David Crane & Marta Kauffman~November 7, 2002~175256.0~27.51~10~~~~
193~201~7~The One With Ross'S Inappropriate Song~Gary Halvorson~Robert Carlock~November 14, 2002~175257.0~25.35~10~~~~
194~202~8~The One With Rachel'S Other Sister~Kevin S. Bright~Shana Goldberg-Meehan~November 21, 2002~175258.0~26.76~10~~~~
195~203~9~The One With Rachel'S Phone Number~Ben Weiss~Mark Kunerth~December 5, 2002~175259.0~25.42~10~~~~
196~204~10~The One With Christmas In Tulsa~Kevin S. Bright~Doty Abrams~December 12, 2002~175260.0~22.28~10~~~~
197~205~11~The One Where Rachel Goes Back To Work~Gary Halvorson~Story by : Judd RubinTeleplay by : Peter Tibbals~January 9, 2003~175261.0~23.67~10~~~~
198~206~12~The One With Phoebe'S Rats~Ben Weiss~Story by : Dana Klein BorkowTeleplay by : Brian Buckner & Sebastian Jones~January 16, 2003~175262.0~23.66~10~~~~
199~207~13~The One Where Monica Sings†~Gary Halvorson~Story by : Sherry Bilsing-Graham & Ellen PlummerTeleplay by : Steven Rosenhaus~January 30, 2003~175263.0~25.82~10~~~~
200~208~14~The One With The Blind Dates~Gary Halvorson~Sherry Bilsing-Graham & Ellen Plummer~February 6, 2003~175265.0~23.37~10~~~~
201~209~15~The One With The Mugging~Gary Halvorson~Peter Tibbals~February 13, 2003~175264.0~20.85~10~~~~
202~210~16~The One With The Boob Job~Gary Halvorson~Mark Kunerth~February 20, 2003~175266.0~19.52~10~~~~
203~211~17~The One With The Memorial Service~Gary Halvorson~Story by : Robert CarlockTeleplay by : Brian Buckner & Sebastian Jones~March 13, 2003~175267.0~21.00~10~~~~
204~212~18~The One With The Lottery~Gary Halvorson~Story by : Brian Buckner & Sebastian JonesTeleplay by : Sherry Bilsing-Graham & Ellen Plummer~April 3, 2003~175268.0~20.79~10~~~~
205~213~19~The One With Rachel'S Dream~Terry Hughes~Story by : Dana Klein BorkowTeleplay by : Mark Kunerth~April 17, 2003~175269.0~18.24~10~~~~
206~214~20~The One With The Soap Opera Party~Sheldon Epps~Story by : Shana Goldberg-MeehanTeleplay by : Andrew Reich & Ted Cohen~April 24, 2003~175270.0~20.71~10~~~~
207~215~21~The One With The Fertility Test†~Gary Halvorson~Story by : Scott SilveriTeleplay by : Robert Carlock~May 1, 2003~175271.0~19.03~10~~~~
208~216~22~The One With The Donor~Ben Weiss~Andrew Reich & Ted Cohen~May 8, 2003~175272.0~19.55~10~~~~
209~217218~2324~The One In Barbados~Kevin S. Bright~Shana Goldberg-Meehan & Scott SilveriMarta Kauffman & David Crane~May 15, 2003~175273175274.0~25.46~10~~~~
210~219~1~The One After Joey And Rachel Kiss†~Kevin S. Bright~Andrew Reich & Ted Cohen~September 25, 2003~176251.0~24.54~11~~~~
211~220~2~The One Where Ross Is Fine~Ben Weiss~Sherry Bilsing-Graham & Ellen Plummer~October 2, 2003~176252.0~22.37~11~~~~
212~221~3~The One With Ross'S Tan~Gary Halvorson~Brian Buckner~October 9, 2003~176253.0~21.87~11~~~~
213~222~4~The One With The Cake~Gary Halvorson~Robert Carlock~October 23, 2003~176254.0~18.76~11~~~~
214~223~5~The One Where Rachel'S Sister Babysits†~Roger Christiansen~Dana Klein Borkow~October 30, 2003~176255.0~19.37~11~~~~
215~224~6~The One With Ross'S Grant~Ben Weiss~Sebastian Jones~November 6, 2003~176256.0~20.37~11~~~~
216~225~7~The One With The Home Study~Kevin S. Bright~Mark Kunerth~November 13, 2003~176257.0~20.21~11~~~~
217~226~8~The One With The Late Thanksgiving~Gary Halvorson~Shana Goldberg-Meehan~November 20, 2003~176259.0~20.66~11~~~~
218~227~9~The One With The Birth Mother~David Schwimmer~Scott Silveri~January 8, 2004~176258.0~25.48~11~~~~
219~228~10~The One Where Chandler Gets Caught~Gary Halvorson~Doty Abrams~January 15, 2004~176268.0~26.68~11~~~~
220~229~11~The One Where The Stripper Cries†~Kevin S. Bright~David Crane & Marta Kauffman~February 5, 2004~176260.0~24.91~11~~~~
221~230~12~The One With Phoebe'S Wedding†~Kevin S. Bright~Robert Carlock & Dana Klein Borkow~February 12, 2004~176262.0~25.90~11~~~~
222~231~13~The One Where Joey Speaks French~Gary Halvorson~Sherry Bilsing-Graham & Ellen Plummer~February 19, 2004~176261.0~24.27~11~~~~
223~232~14~The One With Princess Consuela~Gary Halvorson~Story by : Robert CarlockTeleplay by : Tracy Reilly~February 26, 2004~176263.0~22.82~11~~~~
224~233~15~The One Where Estelle Dies~Gary Halvorson~Story by : Mark KunerthTeleplay by : David Crane & Marta Kauffman~April 22, 2004~176264.0~22.64~11~~~~
225~234~16~The One With Rachel'S Going Away Party~Gary Halvorson~Andrew Reich & Ted Cohen~April 29, 2004~176265.0~24.51~11~~~~
226~235236~1718~The Last One~Kevin S. Bright~Marta Kauffman & David Crane~May 6, 2004~176266176267.0~52.46~11~~~~
227~96~23~The One With Ross'S Wedding~Kevin S. Bright~Michael BorkowStory by : Jill Condon & Amy ToominTeleplay by : Shana Goldberg-Meehan & Scott Silveri~May 7, 1998~466623~31.61~4~~16.7/49~~
228~97~24~The One With Ross'S Wedding~Kevin S. Bright~Michael BorkowStory by : Jill Condon & Amy ToominTeleplay by : Shana Goldberg-Meehan & Scott Silveri~May 7, 1998~466624~31.61~4~~16.7/49~~
229~16~16~The One With Two Parts~Michael Lembeck~Marta Kauffman & David Crane~February 23, 1995~456665~26.130.5~1~~~~
230~17~17~The One With Two Parts~Michael Lembeck~Marta Kauffman & David Crane~February 23, 1995~456666~26.130.5~1~~~~
231~169~23~The One With Monica And Chandler'S Wedding~Kevin S. Bright~Gregory S. MalinsMarta Kauffman & David Crane~May 17, 2001~226422~30.05~7~~15.7/43~~
232~170~24~The One With Monica And Chandler'S Wedding~Kevin S. Bright~Gregory S. MalinsMarta Kauffman & David Crane~May 17, 2001~226423~30.05~7~~15.7/43~~
